"","Commodity Group","Commodity Group Code","Originated","Received","Year","Week","Company"
"39127","Pulp & Paper Products","Q",473,599,2025,2025-01-01,"BNSF"
"39128","Stone, Clay, Glass","R",1419,282,2025,2025-01-01,"BNSF"
"39129","Waste & Other Scrap","S",224,111,2025,2025-01-01,"BNSF"
"39130","All Other","T",1471,588,2025,2025-01-01,"BNSF"
"39131","Containers","U",74168,5062,2025,2025-01-01,"BNSF"
"39132","Trailers","V",3025,68,2025,2025-01-01,"BNSF"
"39133","Chemicals","A",8080,2115,2024,2024-12-25,"BNSF"
"39134","Coal","B",25214,391,2024,2024-12-25,"BNSF"
"39135","Coke","C",504,133,2024,2024-12-25,"BNSF"
"39136","Crushed Stone, Sand & Gravel","D",3657,40,2024,2024-12-25,"BNSF"
"39137","Farm Products","E",437,30,2024,2024-12-25,"BNSF"
"39138","Food & Kindred Products","F",2694,767,2024,2024-12-25,"BNSF"
"39139","Grain Mill Products","G",3810,986,2024,2024-12-25,"BNSF"
"39140","Grain","H",10557,181,2024,2024-12-25,"BNSF"
"39141","Iron & Steel Scrap","I",1031,113,2024,2024-12-25,"BNSF"
"39142","Lumber & Wood Products","J",780,529,2024,2024-12-25,"BNSF"
"39143","Metallic Ores","K",2514,0,2024,2024-12-25,"BNSF"
"39144","Metal Products","L",840,939,2024,2024-12-25,"BNSF"
"39145","Motor Vehicles & Equipment","M",2778,3040,2024,2024-12-25,"BNSF"
"39146","Nonmetallic Minerals","N",431,108,2024,2024-12-25,"BNSF"
"39147","Petroleum Products","O",4210,1604,2024,2024-12-25,"BNSF"
"39148","Primary Forest Products","P",36,3,2024,2024-12-25,"BNSF"
"39149","Pulp & Paper Products","Q",453,686,2024,2024-12-25,"BNSF"
"39150","Stone, Clay, Glass","R",1916,408,2024,2024-12-25,"BNSF"
"39151","Waste & Other Scrap","S",357,145,2024,2024-12-25,"BNSF"
"39152","All Other","T",1519,863,2024,2024-12-25,"BNSF"
"39153","Containers","U",98829,6401,2024,2024-12-25,"BNSF"
"39154","Trailers","V",5054,81,2024,2024-12-25,"BNSF"
"39155","Chemicals","A",7430,1731,2024,2024-12-18,"BNSF"
"39156","Coal","B",26559,194,2024,2024-12-18,"BNSF"
"39157","Coke","C",379,145,2024,2024-12-18,"BNSF"
"39158","Crushed Stone, Sand & Gravel","D",3652,118,2024,2024-12-18,"BNSF"
"39159","Farm Products","E",603,38,2024,2024-12-18,"BNSF"
"39160","Food & Kindred Products","F",2760,1089,2024,2024-12-18,"BNSF"
"39161","Grain Mill Products","G",3680,1080,2024,2024-12-18,"BNSF"
"39162","Grain","H",12211,223,2024,2024-12-18,"BNSF"
"39163","Iron & Steel Scrap","I",1005,134,2024,2024-12-18,"BNSF"
"39164","Lumber & Wood Products","J",881,536,2024,2024-12-18,"BNSF"
"39165","Metallic Ores","K",2290,21,2024,2024-12-18,"BNSF"
"39166","Metal Products","L",927,1022,2024,2024-12-18,"BNSF"
"39167","Motor Vehicles & Equipment","M",2900,2945,2024,2024-12-18,"BNSF"
"39168","Nonmetallic Minerals","N",435,117,2024,2024-12-18,"BNSF"
"39169","Petroleum Products","O",4529,1475,2024,2024-12-18,"BNSF"
"39170","Primary Forest Products","P",41,13,2024,2024-12-18,"BNSF"
"39171","Pulp & Paper Products","Q",438,692,2024,2024-12-18,"BNSF"
"39172","Stone, Clay, Glass","R",2042,295,2024,2024-12-18,"BNSF"
"39173","Waste & Other Scrap","S",306,117,2024,2024-12-18,"BNSF"
"39174","All Other","T",1465,815,2024,2024-12-18,"BNSF"
"39175","Containers","U",101298,7328,2024,2024-12-18,"BNSF"
"39176","Trailers","V",5423,121,2024,2024-12-18,"BNSF"
"39177","Chemicals","A",7524,1906,2024,2024-12-11,"BNSF"
"39178","Coal","B",25282,18,2024,2024-12-11,"BNSF"
"39179","Coke","C",588,239,2024,2024-12-11,"BNSF"
"39180","Crushed Stone, Sand & Gravel","D",3105,411,2024,2024-12-11,"BNSF"
"39181","Farm Products","E",662,21,2024,2024-12-11,"BNSF"
"39182","Food & Kindred Products","F",2901,803,2024,2024-12-11,"BNSF"
"39183","Grain Mill Products","G",3612,981,2024,2024-12-11,"BNSF"
"39184","Grain","H",11395,178,2024,2024-12-11,"BNSF"
"39185","Iron & Steel Scrap","I",623,107,2024,2024-12-11,"BNSF"
"39186","Lumber & Wood Products","J",745,453,2024,2024-12-11,"BNSF"
"39187","Metallic Ores","K",2662,3,2024,2024-12-11,"BNSF"
"39188","Metal Products","L",1029,804,2024,2024-12-11,"BNSF"
"39189","Motor Vehicles & Equipment","M",2710,2597,2024,2024-12-11,"BNSF"
"39190","Nonmetallic Minerals","N",514,73,2024,2024-12-11,"BNSF"
"39191","Petroleum Products","O",4803,1555,2024,2024-12-11,"BNSF"
"39192","Primary Forest Products","P",40,16,2024,2024-12-11,"BNSF"
"39193","Pulp & Paper Products","Q",562,727,2024,2024-12-11,"BNSF"
"39194","Stone, Clay, Glass","R",2058,560,2024,2024-12-11,"BNSF"
"39195","Waste & Other Scrap","S",329,106,2024,2024-12-11,"BNSF"
"39196","All Other","T",1353,976,2024,2024-12-11,"BNSF"
"39197","Containers","U",102594,7218,2024,2024-12-11,"BNSF"
"39198","Trailers","V",5520,168,2024,2024-12-11,"BNSF"
"39199","Chemicals","A",6120,1696,2024,2024-12-04,"BNSF"
"39200","Coal","B",24897,296,2024,2024-12-04,"BNSF"
"39201","Coke","C",518,174,2024,2024-12-04,"BNSF"
"39202","Crushed Stone, Sand & Gravel","D",2698,105,2024,2024-12-04,"BNSF"
"39203","Farm Products","E",517,32,2024,2024-12-04,"BNSF"
"39204","Food & Kindred Products","F",2295,867,2024,2024-12-04,"BNSF"
"39205","Grain Mill Products","G",3471,877,2024,2024-12-04,"BNSF"
"39206","Grain","H",9067,177,2024,2024-12-04,"BNSF"
"39207","Iron & Steel Scrap","I",756,148,2024,2024-12-04,"BNSF"
"39208","Lumber & Wood Products","J",715,590,2024,2024-12-04,"BNSF"
"39209","Metallic Ores","K",2341,5,2024,2024-12-04,"BNSF"
"39210","Metal Products","L",896,859,2024,2024-12-04,"BNSF"
"39211","Motor Vehicles & Equipment","M",1875,3024,2024,2024-12-04,"BNSF"
"39212","Nonmetallic Minerals","N",341,40,2024,2024-12-04,"BNSF"
"39213","Petroleum Products","O",4418,1277,2024,2024-12-04,"BNSF"
"39214","Primary Forest Products","P",35,17,2024,2024-12-04,"BNSF"
"39215","Pulp & Paper Products","Q",514,597,2024,2024-12-04,"BNSF"
"39216","Stone, Clay, Glass","R",1645,431,2024,2024-12-04,"BNSF"
"39217","Waste & Other Scrap","S",280,109,2024,2024-12-04,"BNSF"
"39218","All Other","T",1531,834,2024,2024-12-04,"BNSF"
"39219","Containers","U",89014,8290,2024,2024-12-04,"BNSF"
"39220","Trailers","V",3771,106,2024,2024-12-04,"BNSF"
"39221","Chemicals","A",7385,1991,2024,2024-11-27,"BNSF"
"39222","Coal","B",25848,137,2024,2024-11-27,"BNSF"
"39223","Coke","C",605,177,2024,2024-11-27,"BNSF"
"39224","Crushed Stone, Sand & Gravel","D",3372,277,2024,2024-11-27,"BNSF"
"39225","Farm Products","E",650,29,2024,2024-11-27,"BNSF"
"39226","Food & Kindred Products","F",2685,1022,2024,2024-11-27,"BNSF"
"39227","Grain Mill Products","G",3315,1050,2024,2024-11-27,"BNSF"
"39228","Grain","H",12385,157,2024,2024-11-27,"BNSF"
"39229","Iron & Steel Scrap","I",1015,106,2024,2024-11-27,"BNSF"
"39230","Lumber & Wood Products","J",829,499,2024,2024-11-27,"BNSF"
"39231","Metallic Ores","K",2839,6,2024,2024-11-27,"BNSF"
"39232","Metal Products","L",883,744,2024,2024-11-27,"BNSF"
"39233","Motor Vehicles & Equipment","M",2817,3317,2024,2024-11-27,"BNSF"
"39234","Nonmetallic Minerals","N",431,71,2024,2024-11-27,"BNSF"
"39235","Petroleum Products","O",5036,1523,2024,2024-11-27,"BNSF"
"39236","Primary Forest Products","P",37,17,2024,2024-11-27,"BNSF"
"39237","Pulp & Paper Products","Q",516,651,2024,2024-11-27,"BNSF"
"39238","Stone, Clay, Glass","R",2036,356,2024,2024-11-27,"BNSF"
"39239","Waste & Other Scrap","S",297,125,2024,2024-11-27,"BNSF"
"39240","All Other","T",2063,1110,2024,2024-11-27,"BNSF"
"39241","Containers","U",98711,9552,2024,2024-11-27,"BNSF"
"39242","Trailers","V",4716,108,2024,2024-11-27,"BNSF"
"39243","Chemicals","A",7114,1987,2024,2024-11-20,"BNSF"
"39244","Coal","B",24428,121,2024,2024-11-20,"BNSF"
"39245","Coke","C",338,230,2024,2024-11-20,"BNSF"
"39246","Crushed Stone, Sand & Gravel","D",3601,93,2024,2024-11-20,"BNSF"
"39247","Farm Products","E",584,26,2024,2024-11-20,"BNSF"
"39248","Food & Kindred Products","F",2612,925,2024,2024-11-20,"BNSF"
"39249","Grain Mill Products","G",3569,826,2024,2024-11-20,"BNSF"
"39250","Grain","H",11945,315,2024,2024-11-20,"BNSF"
"39251","Iron & Steel Scrap","I",1006,97,2024,2024-11-20,"BNSF"
"39252","Lumber & Wood Products","J",909,567,2024,2024-11-20,"BNSF"
"39253","Metallic Ores","K",2112,19,2024,2024-11-20,"BNSF"
"39254","Metal Products","L",734,750,2024,2024-11-20,"BNSF"
"39255","Motor Vehicles & Equipment","M",2915,2978,2024,2024-11-20,"BNSF"
"39256","Nonmetallic Minerals","N",412,47,2024,2024-11-20,"BNSF"
"39257","Petroleum Products","O",5175,1361,2024,2024-11-20,"BNSF"
"39258","Primary Forest Products","P",40,21,2024,2024-11-20,"BNSF"
"39259","Pulp & Paper Products","Q",408,668,2024,2024-11-20,"BNSF"
"39260","Stone, Clay, Glass","R",2127,335,2024,2024-11-20,"BNSF"
"39261","Waste & Other Scrap","S",363,122,2024,2024-11-20,"BNSF"
"39262","All Other","T",1491,734,2024,2024-11-20,"BNSF"
"39263","Containers","U",100876,8712,2024,2024-11-20,"BNSF"
"39264","Trailers","V",4530,59,2024,2024-11-20,"BNSF"
"39265","Chemicals","A",6737,1940,2024,2024-11-13,"BNSF"
"39266","Coal","B",23967,223,2024,2024-11-13,"BNSF"
"39267","Coke","C",566,262,2024,2024-11-13,"BNSF"
"39268","Crushed Stone, Sand & Gravel","D",3548,69,2024,2024-11-13,"BNSF"
"39269","Farm Products","E",811,20,2024,2024-11-13,"BNSF"
"39270","Food & Kindred Products","F",2789,963,2024,2024-11-13,"BNSF"
"39271","Grain Mill Products","G",3970,822,2024,2024-11-13,"BNSF"
"39272","Grain","H",12466,232,2024,2024-11-13,"BNSF"
"39273","Iron & Steel Scrap","I",801,56,2024,2024-11-13,"BNSF"
"39274","Lumber & Wood Products","J",868,529,2024,2024-11-13,"BNSF"
"39275","Metallic Ores","K",2288,0,2024,2024-11-13,"BNSF"
"39276","Metal Products","L",921,871,2024,2024-11-13,"BNSF"
"39277","Motor Vehicles & Equipment","M",2652,3347,2024,2024-11-13,"BNSF"
"39278","Nonmetallic Minerals","N",412,54,2024,2024-11-13,"BNSF"
"39279","Petroleum Products","O",4883,1831,2024,2024-11-13,"BNSF"
"39280","Primary Forest Products","P",40,18,2024,2024-11-13,"BNSF"
"39281","Pulp & Paper Products","Q",538,637,2024,2024-11-13,"BNSF"
"39282","Stone, Clay, Glass","R",2010,483,2024,2024-11-13,"BNSF"
"39283","Waste & Other Scrap","S",353,102,2024,2024-11-13,"BNSF"
"39284","All Other","T",1414,410,2024,2024-11-13,"BNSF"
"39285","Containers","U",103497,8965,2024,2024-11-13,"BNSF"
"39286","Trailers","V",4625,47,2024,2024-11-13,"BNSF"
"39287","Chemicals","A",7216,1918,2024,2024-11-06,"BNSF"
"39288","Coal","B",24599,238,2024,2024-11-06,"BNSF"
"39289","Coke","C",565,140,2024,2024-11-06,"BNSF"
"39290","Crushed Stone, Sand & Gravel","D",4444,411,2024,2024-11-06,"BNSF"
"39291","Farm Products","E",701,19,2024,2024-11-06,"BNSF"
"39292","Food & Kindred Products","F",2926,782,2024,2024-11-06,"BNSF"
"39293","Grain Mill Products","G",3070,923,2024,2024-11-06,"BNSF"
"39294","Grain","H",11668,109,2024,2024-11-06,"BNSF"
"39295","Iron & Steel Scrap","I",1101,138,2024,2024-11-06,"BNSF"
"39296","Lumber & Wood Products","J",898,640,2024,2024-11-06,"BNSF"
"39297","Metallic Ores","K",2060,34,2024,2024-11-06,"BNSF"
"39298","Metal Products","L",846,718,2024,2024-11-06,"BNSF"
"39299","Motor Vehicles & Equipment","M",2998,3134,2024,2024-11-06,"BNSF"
"39300","Nonmetallic Minerals","N",478,54,2024,2024-11-06,"BNSF"
"39301","Petroleum Products","O",5107,1140,2024,2024-11-06,"BNSF"
"39302","Primary Forest Products","P",56,16,2024,2024-11-06,"BNSF"
"39303","Pulp & Paper Products","Q",457,620,2024,2024-11-06,"BNSF"
"39304","Stone, Clay, Glass","R",2263,413,2024,2024-11-06,"BNSF"
"39305","Waste & Other Scrap","S",315,155,2024,2024-11-06,"BNSF"
"39306","All Other","T",1812,804,2024,2024-11-06,"BNSF"
"39307","Containers","U",98050,7860,2024,2024-11-06,"BNSF"
"39308","Trailers","V",4330,58,2024,2024-11-06,"BNSF"
"39309","Chemicals","A",6617,1896,2024,2024-10-30,"BNSF"
"39310","Coal","B",26104,353,2024,2024-10-30,"BNSF"
"39311","Coke","C",412,131,2024,2024-10-30,"BNSF"
"39312","Crushed Stone, Sand & Gravel","D",4423,124,2024,2024-10-30,"BNSF"
"39313","Farm Products","E",739,13,2024,2024-10-30,"BNSF"
"39314","Food & Kindred Products","F",2851,755,2024,2024-10-30,"BNSF"
"39315","Grain Mill Products","G",4026,832,2024,2024-10-30,"BNSF"
"39316","Grain","H",12433,221,2024,2024-10-30,"BNSF"
"39317","Iron & Steel Scrap","I",973,156,2024,2024-10-30,"BNSF"
"39318","Lumber & Wood Products","J",836,569,2024,2024-10-30,"BNSF"
"39319","Metallic Ores","K",1715,12,2024,2024-10-30,"BNSF"
"39320","Metal Products","L",1069,799,2024,2024-10-30,"BNSF"
"39321","Motor Vehicles & Equipment","M",2881,2844,2024,2024-10-30,"BNSF"
"39322","Nonmetallic Minerals","N",421,106,2024,2024-10-30,"BNSF"
"39323","Petroleum Products","O",4589,1731,2024,2024-10-30,"BNSF"
"39324","Primary Forest Products","P",46,9,2024,2024-10-30,"BNSF"
"39325","Pulp & Paper Products","Q",447,647,2024,2024-10-30,"BNSF"
"39326","Stone, Clay, Glass","R",2191,389,2024,2024-10-30,"BNSF"
"39327","Waste & Other Scrap","S",374,182,2024,2024-10-30,"BNSF"
"39328","All Other","T",1303,722,2024,2024-10-30,"BNSF"
"39329","Containers","U",99394,8050,2024,2024-10-30,"BNSF"
"39330","Trailers","V",4344,54,2024,2024-10-30,"BNSF"
"39331","Chemicals","A",6705,1518,2024,2024-10-23,"BNSF"
"39332","Coal","B",25141,103,2024,2024-10-23,"BNSF"
"39333","Coke","C",376,234,2024,2024-10-23,"BNSF"
"39334","Crushed Stone, Sand & Gravel","D",4257,189,2024,2024-10-23,"BNSF"
"39335","Farm Products","E",546,14,2024,2024-10-23,"BNSF"
"39336","Food & Kindred Products","F",2816,1149,2024,2024-10-23,"BNSF"
"39337","Grain Mill Products","G",3618,759,2024,2024-10-23,"BNSF"
"39338","Grain","H",12211,172,2024,2024-10-23,"BNSF"
"39339","Iron & Steel Scrap","I",1085,94,2024,2024-10-23,"BNSF"
"39340","Lumber & Wood Products","J",841,543,2024,2024-10-23,"BNSF"
"39341","Metallic Ores","K",2639,7,2024,2024-10-23,"BNSF"
"39342","Metal Products","L",895,769,2024,2024-10-23,"BNSF"
"39343","Motor Vehicles & Equipment","M",2910,2976,2024,2024-10-23,"BNSF"
"39344","Nonmetallic Minerals","N",444,67,2024,2024-10-23,"BNSF"
"39345","Petroleum Products","O",4275,1530,2024,2024-10-23,"BNSF"
"39346","Primary Forest Products","P",45,0,2024,2024-10-23,"BNSF"
"39347","Pulp & Paper Products","Q",382,623,2024,2024-10-23,"BNSF"
"39348","Stone, Clay, Glass","R",2086,441,2024,2024-10-23,"BNSF"
"39349","Waste & Other Scrap","S",335,129,2024,2024-10-23,"BNSF"
"39350","All Other","T",1354,821,2024,2024-10-23,"BNSF"
"39351","Containers","U",100691,8010,2024,2024-10-23,"BNSF"
"39352","Trailers","V",4293,47,2024,2024-10-23,"BNSF"
"39353","Chemicals","A",6264,1912,2024,2024-10-16,"BNSF"
"39354","Coal","B",23673,226,2024,2024-10-16,"BNSF"
"39355","Coke","C",526,127,2024,2024-10-16,"BNSF"
"39356","Crushed Stone, Sand & Gravel","D",4491,275,2024,2024-10-16,"BNSF"
"39357","Farm Products","E",681,4,2024,2024-10-16,"BNSF"
"39358","Food & Kindred Products","F",2987,689,2024,2024-10-16,"BNSF"
"39359","Grain Mill Products","G",3549,623,2024,2024-10-16,"BNSF"
"39360","Grain","H",12763,213,2024,2024-10-16,"BNSF"
"39361","Iron & Steel Scrap","I",859,76,2024,2024-10-16,"BNSF"
"39362","Lumber & Wood Products","J",804,529,2024,2024-10-16,"BNSF"
"39363","Metallic Ores","K",1768,14,2024,2024-10-16,"BNSF"
"39364","Metal Products","L",781,548,2024,2024-10-16,"BNSF"
"39365","Motor Vehicles & Equipment","M",3025,2960,2024,2024-10-16,"BNSF"
"39366","Nonmetallic Minerals","N",460,81,2024,2024-10-16,"BNSF"
"39367","Petroleum Products","O",4486,1509,2024,2024-10-16,"BNSF"
"39368","Primary Forest Products","P",36,3,2024,2024-10-16,"BNSF"
"39369","Pulp & Paper Products","Q",403,657,2024,2024-10-16,"BNSF"
"39370","Stone, Clay, Glass","R",2191,567,2024,2024-10-16,"BNSF"
"39371","Waste & Other Scrap","S",391,156,2024,2024-10-16,"BNSF"
"39372","All Other","T",1907,732,2024,2024-10-16,"BNSF"
"39373","Containers","U",100561,9591,2024,2024-10-16,"BNSF"
"39374","Trailers","V",4625,40,2024,2024-10-16,"BNSF"
"39375","Chemicals","A",6562,1831,2024,2024-10-09,"BNSF"
"39376","Coal","B",26455,101,2024,2024-10-09,"BNSF"
"39377","Coke","C",439,146,2024,2024-10-09,"BNSF"
"39378","Crushed Stone, Sand & Gravel","D",4151,303,2024,2024-10-09,"BNSF"
"39379","Farm Products","E",539,7,2024,2024-10-09,"BNSF"
"39380","Food & Kindred Products","F",2900,861,2024,2024-10-09,"BNSF"
"39381","Grain Mill Products","G",3519,1254,2024,2024-10-09,"BNSF"
"39382","Grain","H",11926,196,2024,2024-10-09,"BNSF"
"39383","Iron & Steel Scrap","I",916,107,2024,2024-10-09,"BNSF"
"39384","Lumber & Wood Products","J",754,540,2024,2024-10-09,"BNSF"
"39385","Metallic Ores","K",2360,0,2024,2024-10-09,"BNSF"
"39386","Metal Products","L",1206,652,2024,2024-10-09,"BNSF"
"39387","Motor Vehicles & Equipment","M",2938,3265,2024,2024-10-09,"BNSF"
"39388","Nonmetallic Minerals","N",385,63,2024,2024-10-09,"BNSF"
"39389","Petroleum Products","O",4802,1342,2024,2024-10-09,"BNSF"
"39390","Primary Forest Products","P",50,7,2024,2024-10-09,"BNSF"
"39391","Pulp & Paper Products","Q",498,529,2024,2024-10-09,"BNSF"
"39392","Stone, Clay, Glass","R",1975,403,2024,2024-10-09,"BNSF"
"39393","Waste & Other Scrap","S",361,156,2024,2024-10-09,"BNSF"
"39394","All Other","T",1572,931,2024,2024-10-09,"BNSF"
"39395","Containers","U",97813,7595,2024,2024-10-09,"BNSF"
"39396","Trailers","V",4864,58,2024,2024-10-09,"BNSF"
"39397","Chemicals","A",6645,1749,2024,2024-10-02,"BNSF"
"39398","Coal","B",26088,200,2024,2024-10-02,"BNSF"
"39399","Coke","C",463,132,2024,2024-10-02,"BNSF"
"39400","Crushed Stone, Sand & Gravel","D",4131,107,2024,2024-10-02,"BNSF"
"39401","Farm Products","E",593,23,2024,2024-10-02,"BNSF"
"39402","Food & Kindred Products","F",2854,753,2024,2024-10-02,"BNSF"
"39403","Grain Mill Products","G",3076,855,2024,2024-10-02,"BNSF"
"39404","Grain","H",11886,383,2024,2024-10-02,"BNSF"
"39405","Iron & Steel Scrap","I",981,184,2024,2024-10-02,"BNSF"
"39406","Lumber & Wood Products","J",927,571,2024,2024-10-02,"BNSF"
"39407","Metallic Ores","K",2715,61,2024,2024-10-02,"BNSF"
"39408","Metal Products","L",1437,710,2024,2024-10-02,"BNSF"
"39409","Motor Vehicles & Equipment","M",3086,3356,2024,2024-10-02,"BNSF"
"39410","Nonmetallic Minerals","N",427,55,2024,2024-10-02,"BNSF"
"39411","Petroleum Products","O",4678,1484,2024,2024-10-02,"BNSF"
"39412","Primary Forest Products","P",38,24,2024,2024-10-02,"BNSF"
"39413","Pulp & Paper Products","Q",442,586,2024,2024-10-02,"BNSF"
"39414","Stone, Clay, Glass","R",2056,371,2024,2024-10-02,"BNSF"
"39415","Waste & Other Scrap","S",401,145,2024,2024-10-02,"BNSF"
"39416","All Other","T",1225,619,2024,2024-10-02,"BNSF"
"39417","Containers","U",97805,8490,2024,2024-10-02,"BNSF"
"39418","Trailers","V",4578,59,2024,2024-10-02,"BNSF"
"39419","Chemicals","A",6955,1991,2024,2024-09-25,"BNSF"
"39420","Coal","B",26233,554,2024,2024-09-25,"BNSF"
"39421","Coke","C",350,142,2024,2024-09-25,"BNSF"
"39422","Crushed Stone, Sand & Gravel","D",4353,193,2024,2024-09-25,"BNSF"
"39423","Farm Products","E",629,16,2024,2024-09-25,"BNSF"
"39424","Food & Kindred Products","F",2685,725,2024,2024-09-25,"BNSF"
"39425","Grain Mill Products","G",3095,918,2024,2024-09-25,"BNSF"
"39426","Grain","H",11908,516,2024,2024-09-25,"BNSF"
"39427","Iron & Steel Scrap","I",1010,111,2024,2024-09-25,"BNSF"
"39428","Lumber & Wood Products","J",892,638,2024,2024-09-25,"BNSF"
"39429","Metallic Ores","K",1572,17,2024,2024-09-25,"BNSF"
"39430","Metal Products","L",1416,593,2024,2024-09-25,"BNSF"
"39431","Motor Vehicles & Equipment","M",3013,2890,2024,2024-09-25,"BNSF"
"39432","Nonmetallic Minerals","N",480,9,2024,2024-09-25,"BNSF"
"39433","Petroleum Products","O",5117,1316,2024,2024-09-25,"BNSF"
"39434","Primary Forest Products","P",27,20,2024,2024-09-25,"BNSF"
"39435","Pulp & Paper Products","Q",516,560,2024,2024-09-25,"BNSF"
"39436","Stone, Clay, Glass","R",2454,541,2024,2024-09-25,"BNSF"
"39437","Waste & Other Scrap","S",367,147,2024,2024-09-25,"BNSF"
"39438","All Other","T",1472,1011,2024,2024-09-25,"BNSF"
"39439","Containers","U",99269,8811,2024,2024-09-25,"BNSF"
"39440","Trailers","V",4452,47,2024,2024-09-25,"BNSF"
"39441","Chemicals","A",6456,2151,2024,2024-09-18,"BNSF"
"39442","Coal","B",26888,239,2024,2024-09-18,"BNSF"
"39443","Coke","C",708,47,2024,2024-09-18,"BNSF"
"39444","Crushed Stone, Sand & Gravel","D",4114,188,2024,2024-09-18,"BNSF"
"39445","Farm Products","E",669,17,2024,2024-09-18,"BNSF"
"39446","Food & Kindred Products","F",2730,857,2024,2024-09-18,"BNSF"
"39447","Grain Mill Products","G",3175,922,2024,2024-09-18,"BNSF"
"39448","Grain","H",11019,406,2024,2024-09-18,"BNSF"
"39449","Iron & Steel Scrap","I",910,134,2024,2024-09-18,"BNSF"
"39450","Lumber & Wood Products","J",862,596,2024,2024-09-18,"BNSF"
"39451","Metallic Ores","K",2163,32,2024,2024-09-18,"BNSF"
"39452","Metal Products","L",911,667,2024,2024-09-18,"BNSF"
"39453","Motor Vehicles & Equipment","M",2695,2859,2024,2024-09-18,"BNSF"
"39454","Nonmetallic Minerals","N",381,18,2024,2024-09-18,"BNSF"
"39455","Petroleum Products","O",5049,1445,2024,2024-09-18,"BNSF"
"39456","Primary Forest Products","P",42,19,2024,2024-09-18,"BNSF"
"39457","Pulp & Paper Products","Q",555,621,2024,2024-09-18,"BNSF"
"39458","Stone, Clay, Glass","R",2096,564,2024,2024-09-18,"BNSF"
"39459","Waste & Other Scrap","S",373,161,2024,2024-09-18,"BNSF"
"39460","All Other","T",1282,348,2024,2024-09-18,"BNSF"
"39461","Containers","U",98190,8906,2024,2024-09-18,"BNSF"
"39462","Trailers","V",4370,56,2024,2024-09-18,"BNSF"
"39463","Chemicals","A",6992,2031,2024,2024-09-11,"BNSF"
"39464","Coal","B",27497,329,2024,2024-09-11,"BNSF"
"39465","Coke","C",340,238,2024,2024-09-11,"BNSF"
"39466","Crushed Stone, Sand & Gravel","D",4817,365,2024,2024-09-11,"BNSF"
"39467","Farm Products","E",551,17,2024,2024-09-11,"BNSF"
